agent,turn,us,regroup,tiles,melded,meld_attempts,extend_calls,failed_applies,had_option
AI_baseline0_1,104,507,1,0,1,4,1,0,0
AI_0_0,105,457,1,0,1,4,1,0,0
AI_baseline0_1,106,522,1,0,1,4,1,0,0
AI_0_0,107,461,1,0,1,4,1,0,0
AI_baseline0_1,108,834,1,2,1,4,1,0,1
AI_0_0,109,626,1,1,1,4,1,0,1
AI_baseline0_1,110,675,1,1,1,4,1,0,1
AI_0_0,111,463,1,0,1,4,1,0,0
AI_baseline0_1,112,503,1,0,1,4,1,0,0
AI_0_0,113,479,1,0,1,4,1,0,0
AI_baseline0_1,114,687,1,1,1,4,1,0,1
AI_0_0,115,488,1,0,1,4,1,0,0
AI_baseline0_1,116,539,1,0,1,4,1,0,0
AI_0_0,1,98,0,0,1,1,0,0,0
AI_baseline0_1,2,117,0,0,1,2,0,0,0
AI_0_0,3,8,0,0,1,2,0,0,0
AI_baseline0_1,4,107,0,0,1,3,0,0,0
AI_0_0,5,13,0,0,1,3,0,0,0
AI_baseline0_1,6,7,0,0,1,3,0,0,0
AI_0_0,7,10,0,0,1,3,0,0,0
AI_baseline0_1,8,7,0,0,1,3,0,0,0
AI_0_0,9,127,1,4,1,3,1,0,1
AI_baseline0_1,10,170,1,4,1,3,1,0,1
AI_0_0,11,172,1,1,1,3,1,0,1
AI_baseline0_1,12,137,1,0,1,3,1,0,0
AI_0_0,13,130,1,0,1,3,1,0,0
AI_baseline0_1,14,137,1,0,1,3,1,0,0
AI_0_0,15,132,1,0,1,3,1,0,0
AI_baseline0_1,16,141,1,0,1,3,1,0,0
AI_0_0,17,135,1,0,1,3,1,0,0
AI_baseline0_1,18,183,1,1,1,3,1,0,1
AI_0_0,19,140,1,0,1,3,1,0,0
AI_baseline0_1,20,142,1,0,1,3,1,0,0
AI_0_0,21,143,1,0,1,3,1,0,0
AI_baseline0_1,22,145,1,0,1,3,1,0,0
AI_0_0,23,145,1,0,1,3,1,0,0
AI_baseline0_1,24,148,1,0,1,3,1,0,0
AI_0_0,25,149,1,0,1,3,1,0,0
AI_baseline0_1,26,265,1,2,1,3,1,0,1
AI_0_0,27,216,1,1,1,3,1,0,1
AI_baseline0_1,28,165,1,0,1,3,1,0,0
AI_0_0,29,176,1,0,1,3,1,0,0
AI_baseline0_1,30,168,1,0,1,3,1,0,0
AI_0_0,31,178,1,0,1,3,1,0,0
AI_baseline0_1,32,173,1,4,1,3,1,0,1
AI_0_0,33,381,1,3,1,3,1,0,1
AI_baseline0_1,34,249,1,1,1,3,1,0,1
AI_0_0,35,204,1,0,1,3,1,0,0
AI_baseline0_1,36,190,1,0,1,3,1,0,0
AI_0_0,37,207,1,0,1,3,1,0,0
AI_baseline0_1,38,256,1,1,1,3,1,0,1
AI_0_0,39,270,1,1,1,3,1,0,1
AI_baseline0_1,40,195,1,0,1,3,1,0,0
AI_0_0,41,213,1,0,1,3,1,0,0
AI_baseline0_1,42,202,1,0,1,3,1,0,0
AI_0_0,43,284,1,1,1,3,1,0,1
AI_baseline0_1,44,207,1,0,1,3,1,0,0
AI_0_0,45,215,1,0,1,3,1,0,0
AI_baseline0_1,46,268,1,1,1,3,1,0,1
AI_0_0,47,223,1,0,1,3,1,0,0
AI_baseline0_1,48,211,1,0,1,3,1,0,0
AI_0_0,49,273,1,0,1,3,1,0,0
AI_baseline0_1,50,223,1,0,1,3,1,0,0
AI_0_0,51,234,1,0,1,3,1,0,0
AI_baseline0_1,52,221,1,0,1,3,1,0,0
AI_0_0,53,244,1,0,1,3,1,0,0
AI_baseline0_1,54,441,1,3,1,3,1,0,1
AI_0_0,55,262,1,0,1,3,1,0,0
AI_baseline0_1,56,228,1,0,1,3,1,0,0
AI_0_0,57,270,1,0,1,3,1,0,0
AI_baseline0_1,58,303,1,1,1,3,1,0,1
AI_0_0,59,278,1,0,1,3,1,0,0
AI_baseline0_1,60,227,1,0,1,3,1,0,0
AI_0_0,61,279,1,0,1,3,1,0,0
AI_baseline0_1,62,234,1,0,1,3,1,0,0
AI_0_0,63,288,1,0,1,3,1,0,0
AI_baseline0_1,64,309,1,1,1,3,1,0,1
AI_0_0,65,300,1,0,1,3,1,0,0
AI_baseline0_1,66,239,1,0,1,3,1,0,0
AI_0_0,67,307,1,0,1,3,1,0,0
AI_baseline0_1,68,242,1,0,1,3,1,0,0
AI_0_0,69,317,1,0,1,3,1,0,0
AI_baseline0_1,70,246,1,0,1,3,1,0,0
AI_0_0,71,319,1,0,1,3,1,0,0
AI_baseline0_1,72,249,1,0,1,3,1,0,0
AI_0_0,73,319,1,0,1,3,1,0,0
AI_baseline0_1,74,320,1,1,1,3,1,0,1
AI_0_0,75,664,1,4,1,3,1,0,1
AI_baseline0_1,76,346,1,1,1,3,1,0,1
AI_0_0,77,333,1,0,1,3,1,0,0
AI_baseline0_1,78,271,1,0,1,3,1,0,0
AI_0_0,79,344,1,0,1,3,1,0,0
AI_baseline0_1,80,268,1,0,1,3,1,0,0
AI_0_0,81,346,1,0,1,3,1,0,0
AI_baseline0_1,82,278,1,0,1,3,1,0,0
AI_0_0,83,355,1,0,1,3,1,0,0
AI_baseline0_1,84,281,1,0,1,3,1,0,0
AI_0_0,85,361,1,0,1,3,1,0,0
AI_baseline0_1,86,285,1,0,1,3,1,0,0
AI_0_0,87,526,1,2,1,3,1,0,1
AI_baseline0_1,88,549,1,3,1,3,1,0,1
AI_0_0,89,541,1,2,1,3,1,0,1
AI_baseline0_1,90,299,1,0,1,3,1,0,0
AI_0_0,91,363,1,0,1,3,1,0,0
AI_baseline0_1,92,393,1,1,1,3,1,0,1
AI_0_0,93,367,1,0,1,3,1,0,0
AI_baseline0_1,94,301,1,0,1,3,1,0,0
AI_0_0,95,372,1,0,1,3,1,0,0
AI_baseline0_1,96,306,1,0,1,3,1,0,0
AI_0_0,97,383,1,0,1,3,1,0,0
AI_baseline0_1,98,315,1,0,1,3,1,0,0
AI_0_0,99,383,1,0,1,3,1,0,0
AI_baseline0_1,100,310,1,0,1,3,1,0,0
AI_0_0,101,395,1,0,1,3,1,0,0
AI_baseline0_1,102,408,1,1,1,3,1,0,1
AI_0_0,103,488,1,1,1,3,1,0,1
AI_baseline0_1,104,322,1,0,1,3,1,0,0
AI_0_0,105,399,1,0,1,3,1,0,0
AI_baseline0_1,106,841,1,2,1,3,2,0,1
AI_0_0,107,389,1,0,1,3,1,0,0
AI_baseline0_1,108,327,1,0,1,3,1,0,0
AI_0_0,1,111,0,0,0,1,0,0,0
AI_baseline0_1,2,95,0,0,1,2,0,0,0
AI_0_0,3,120,0,0,1,3,0,0,0
AI_baseline0_1,4,8,0,0,1,3,0,0,0
AI_0_0,5,143,0,0,1,4,0,0,0
AI_baseline0_1,6,8,0,0,1,4,0,0,0
AI_0_0,7,134,0,0,1,5,0,0,0
AI_baseline0_1,8,9,0,0,1,5,0,0,0
AI_0_0,9,132,0,0,1,6,0,0,0
AI_baseline0_1,10,7,0,0,1,6,0,0,0
AI_0_0,11,138,0,0,1,7,0,0,0
AI_baseline0_1,12,104,1,6,1,7,1,0,1
AI_0_0,13,154,0,0,1,8,0,0,0
AI_baseline0_1,14,6,0,0,1,8,0,0,0
AI_0_0,15,159,0,0,1,9,0,0,0
AI_baseline0_1,16,113,1,4,1,9,1,0,1
AI_0_0,17,162,0,0,1,10,0,0,0
AI_baseline0_1,18,119,1,0,1,10,1,0,0
AI_0_0,19,158,0,0,1,11,0,0,0
AI_baseline0_1,20,135,1,0,1,11,1,0,0
AI_0_0,21,290,1,2,1,11,1,0,1
AI_baseline0_1,22,187,1,1,1,11,1,0,1
AI_0_0,23,190,1,0,1,11,1,0,0
AI_baseline0_1,24,143,1,0,1,11,1,0,0
AI_0_0,25,192,1,9,1,11,1,0,1
AI_baseline0_1,26,274,1,1,1,11,1,0,1
AI_0_0,27,209,1,0,1,11,1,0,0
AI_baseline0_1,28,199,1,0,1,11,1,0,0
AI_0_0,29,213,1,0,1,11,1,0,0
AI_baseline0_1,30,212,1,0,1,11,1,0,0
AI_0_0,31,218,1,0,1,11,1,0,0
AI_baseline0_1,32,207,1,0,1,11,1,0,0
AI_0_0,33,217,1,0,1,11,1,0,0
AI_baseline0_1,34,210,1,2,1,11,1,0,1
AI_0_0,35,298,1,1,1,11,1,0,1
AI_baseline0_1,36,209,1,0,1,11,1,0,0
AI_0_0,37,229,1,0,1,11,1,0,0
AI_baseline0_1,38,212,1,0,1,11,1,0,0
AI_0_0,39,314,1,1,1,11,1,0,1
AI_baseline0_1,40,223,1,0,1,11,1,0,0
AI_0_0,41,235,1,0,1,11,1,0,0
AI_baseline0_1,42,248,1,4,1,11,1,0,1
AI_0_0,43,422,1,2,1,11,1,0,1
AI_baseline0_1,44,313,1,1,1,11,1,0,1
AI_0_0,45,259,1,0,1,11,1,0,0
AI_baseline0_1,46,236,1,0,1,11,1,0,0
AI_0_0,47,318,1,0,1,11,1,0,0
AI_baseline0_1,48,246,1,0,1,11,1,0,0
AI_0_0,49,287,1,0,1,11,1,0,0
AI_baseline0_1,50,257,1,0,1,11,1,0,0
AI_0_0,51,290,1,0,1,11,1,0,0
AI_baseline0_1,52,260,1,0,1,11,1,0,0
AI_0_0,53,287,1,0,1,11,1,0,0
AI_baseline0_1,54,263,1,0,1,11,1,0,0
AI_0_0,55,295,1,0,1,11,1,0,0
AI_baseline0_1,56,266,1,0,1,11,1,0,0
AI_0_0,57,304,1,0,1,11,1,0,0
AI_baseline0_1,58,272,1,0,1,11,1,0,0
AI_0_0,59,305,1,0,1,11,1,0,0
AI_baseline0_1,60,277,1,0,1,11,1,0,0
AI_0_0,61,310,1,0,1,11,1,0,0
AI_baseline0_1,62,275,1,0,1,11,1,0,0
AI_0_0,63,325,1,0,1,11,1,0,0
AI_baseline0_1,64,278,1,0,1,11,1,0,0
AI_0_0,65,322,1,0,1,11,1,0,0
AI_baseline0_1,66,280,1,0,1,11,1,0,0
AI_0_0,67,328,1,0,1,11,1,0,0
AI_baseline0_1,68,291,1,0,1,11,1,0,0
AI_0_0,69,332,1,0,1,11,1,0,0
AI_baseline0_1,70,297,1,0,1,11,1,0,0
AI_0_0,71,342,1,0,1,11,1,0,0
AI_baseline0_1,72,300,1,0,1,11,1,0,0
AI_0_0,73,344,1,0,1,11,1,0,0
AI_baseline0_1,74,403,1,1,1,11,1,0,1
AI_0_0,75,363,1,0,1,11,1,0,0
AI_baseline0_1,76,315,1,0,1,11,1,0,0
AI_0_0,77,372,1,0,1,11,1,0,0
AI_baseline0_1,78,319,1,0,1,11,1,0,0
AI_0_0,79,461,1,1,1,11,1,0,1
AI_baseline0_1,80,324,1,0,1,11,1,0,0
AI_0_0,81,372,1,0,1,11,1,0,0
AI_baseline0_1,82,331,1,0,1,11,1,0,0
AI_0_0,83,377,1,0,1,11,1,0,0
AI_baseline0_1,84,339,1,0,1,11,1,0,0
AI_0_0,85,578,1,2,1,11,1,0,1
AI_baseline0_1,86,443,1,1,1,11,1,0,1
AI_0_0,87,384,1,0,1,11,1,0,0
AI_baseline0_1,88,343,1,0,1,11,1,0,0
AI_0_0,89,388,1,0,1,11,1,0,0
AI_baseline0_1,90,449,1,1,1,11,1,0,1
AI_0_0,91,621,1,2,1,11,1,0,1
AI_baseline0_1,92,459,1,1,1,11,1,0,1
AI_0_0,93,502,1,1,1,11,1,0,1
AI_baseline0_1,94,576,1,2,1,11,1,0,1
AI_0_0,95,629,1,2,1,11,1,0,1
AI_baseline0_1,96,480,1,1,1,11,1,0,1
AI_0_0,97,418,1,0,1,11,1,0,0
AI_baseline0_1,98,391,1,0,1,11,1,0,0
AI_0_0,99,745,1,3,1,11,1,0,1
AI_baseline0_1,100,620,1,2,1,11,1,0,1
AI_0_0,101,411,1,0,1,11,1,0,0
AI_baseline0_1,102,391,1,0,1,11,1,0,0
AI_0_0,103,422,1,0,1,11,1,0,0
AI_baseline0_1,104,397,1,0,1,11,1,0,0
AI_0_0,105,555,1,1,1,11,1,0,1
AI_baseline0_1,106,532,1,1,1,11,1,0,1
AI_0_0,107,447,1,0,1,11,1,0,0
AI_baseline0_1,108,404,1,0,1,11,1,0,0
AI_0_0,1,122,0,0,0,1,0,0,0
AI_baseline0_1,2,123,0,0,0,2,0,0,0
AI_0_0,3,118,0,0,0,3,0,0,0
AI_baseline0_1,4,123,0,0,0,4,0,0,0
AI_0_0,5,119,0,0,0,5,0,0,0
AI_baseline0_1,6,128,0,0,0,6,0,0,0
AI_0_0,7,129,0,0,0,7,0,0,0
AI_baseline0_1,8,131,0,0,0,8,0,0,0
AI_0_0,9,130,0,0,0,9,0,0,0
AI_baseline0_1,10,147,0,0,0,10,0,0,0
AI_0_0,11,138,0,0,0,11,0,0,0
AI_baseline0_1,12,154,0,0,0,12,0,0,0
AI_0_0,13,139,0,0,0,13,0,0,0
AI_baseline0_1,14,151,0,0,0,14,0,0,0
AI_0_0,15,147,0,0,0,15,0,0,0
AI_baseline0_1,16,157,0,0,0,16,0,0,0
AI_0_0,17,119,0,0,1,17,0,0,0
AI_baseline0_1,18,218,0,0,1,18,0,0,0
AI_0_0,19,8,0,0,1,18,0,0,0
AI_baseline0_1,20,7,0,0,1,18,0,0,0
AI_0_0,21,7,0,0,1,18,0,0,0
AI_baseline0_1,22,7,0,0,1,18,0,0,0
AI_0_0,23,6,0,0,1,18,0,0,0
AI_baseline0_1,24,160,1,0,1,18,1,0,0
AI_0_0,25,158,1,0,1,18,1,0,0
AI_baseline0_1,26,151,1,0,1,18,1,0,0
AI_0_0,27,152,1,0,1,18,1,0,0
AI_baseline0_1,28,148,1,0,1,18,1,0,0
AI_0_0,29,153,1,0,1,18,1,0,0
AI_baseline0_1,30,155,1,0,1,18,1,0,0
AI_0_0,31,157,1,0,1,18,1,0,0
AI_baseline0_1,32,197,1,1,1,18,1,0,1
AI_0_0,33,178,1,13,1,18,1,0,1
AI_baseline0_1,34,603,1,11,1,18,1,0,1
AI_0_0,35,327,1,1,1,18,1,0,1
AI_baseline0_1,36,322,1,1,1,18,1,0,1
AI_0_0,37,246,1,0,1,18,1,0,0
AI_baseline0_1,38,244,1,0,1,18,1,0,0
AI_0_0,39,253,1,0,1,18,1,0,0
AI_baseline0_1,40,247,1,0,1,18,1,0,0
AI_0_0,41,328,1,1,1,18,1,0,1
AI_baseline0_1,42,287,1,0,1,18,1,0,0
AI_0_0,43,259,1,0,1,18,1,0,0
AI_baseline0_1,44,257,1,0,1,18,1,0,0
AI_0_0,45,422,1,2,1,18,1,0,1
AI_baseline0_1,46,346,1,1,1,18,1,0,1
AI_0_0,47,301,1,0,1,18,1,0,0
AI_baseline0_1,48,266,1,0,1,18,1,0,0
AI_0_0,49,256,1,0,1,18,1,0,0
AI_baseline0_1,50,268,1,0,1,18,1,0,0
AI_0_0,51,269,1,0,1,18,1,0,0
AI_baseline0_1,52,269,1,0,1,18,1,0,0
AI_0_0,53,263,1,0,1,18,1,0,0
AI_baseline0_1,54,359,1,1,1,18,1,0,1
AI_0_0,55,274,1,0,1,18,1,0,0
AI_baseline0_1,56,272,1,0,1,18,1,0,0
AI_0_0,57,275,1,0,1,18,1,0,0
AI_baseline0_1,58,280,1,0,1,18,1,0,0
AI_0_0,59,364,1,1,1,18,1,0,1
AI_baseline0_1,60,296,1,0,1,18,1,0,0
AI_0_0,61,283,1,0,1,18,1,0,0
AI_baseline0_1,62,303,1,0,1,18,1,0,0
AI_0_0,63,376,1,1,1,18,1,0,1
AI_baseline0_1,64,818,1,5,1,18,1,0,1
AI_0_0,65,410,1,1,1,18,1,0,1
AI_baseline0_1,66,310,1,0,1,18,1,0,0
AI_0_0,67,307,1,0,1,18,1,0,0
AI_baseline0_1,68,434,1,1,1,18,1,0,1
AI_0_0,69,339,1,0,1,18,1,0,0
AI_baseline0_1,70,338,1,0,1,18,1,0,0
AI_0_0,71,354,1,0,1,18,1,0,0
AI_baseline0_1,72,338,1,0,1,18,1,0,0
AI_0_0,73,460,1,1,1,18,1,0,1
AI_baseline0_1,74,345,1,0,1,18,1,0,0
AI_0_0,75,355,1,0,1,18,1,0,0
AI_baseline0_1,76,678,1,3,1,18,1,0,1
AI_0_0,77,376,1,0,1,18,1,0,0
AI_baseline0_1,78,356,1,0,1,18,1,0,0
AI_0_0,79,379,1,0,1,18,1,0,0
AI_baseline0_1,80,362,1,0,1,18,1,0,0
AI_0_0,81,389,1,0,1,18,1,0,0
AI_baseline0_1,82,469,1,1,1,18,1,0,1
AI_0_0,83,408,1,0,1,18,1,0,0
AI_baseline0_1,84,386,1,0,1,18,1,0,0
AI_0_0,85,513,1,1,1,18,1,0,1
AI_baseline0_1,86,501,1,1,1,18,1,0,1
AI_0_0,87,516,1,1,1,18,1,0,1
AI_baseline0_1,88,383,1,0,1,18,1,0,0
AI_0_0,89,396,1,0,1,18,1,0,0
AI_baseline0_1,90,388,1,0,1,18,1,0,0
AI_0_0,91,402,1,0,1,18,1,0,0
AI_baseline0_1,92,405,1,0,1,18,1,0,0
AI_0_0,93,413,1,0,1,18,1,0,0
AI_baseline0_1,94,392,1,0,1,18,1,0,0
AI_0_0,95,527,1,1,1,18,1,0,1
AI_baseline0_1,96,534,1,1,1,18,1,0,1
AI_0_0,97,1018,1,5,1,18,1,0,1
AI_baseline0_1,98,421,1,0,1,18,1,0,0
AI_0_0,99,407,1,0,1,18,1,0,0
AI_baseline0_1,100,430,1,0,1,18,1,0,0
AI_0_0,101,412,1,0,1,18,1,0,0
AI_baseline0_1,102,566,1,1,1,18,1,0,1
AI_0_0,103,546,1,1,1,18,1,0,1
AI_baseline0_1,104,944,1,4,1,18,1,0,1
AI_0_0,105,445,1,0,1,18,1,0,0
AI_baseline0_1,106,425,1,0,1,18,1,0,0
AI_0_0,107,482,1,0,1,18,1,0,0
AI_0_0,1,107,0,0,0,1,0,0,0
AI_baseline0_1,2,119,0,0,0,2,0,0,0
AI_0_0,3,92,0,0,1,3,0,0,0
AI_baseline0_1,4,117,0,0,1,4,0,0,0
AI_0_0,5,8,0,0,1,4,0,0,0
AI_baseline0_1,6,126,0,0,1,5,0,0,0
AI_0_0,7,7,0,0,1,5,0,0,0
AI_baseline0_1,8,133,0,0,1,6,0,0,0
AI_0_0,9,7,0,0,1,6,0,0,0
AI_baseline0_1,10,133,0,0,1,7,0,0,0
AI_0_0,11,7,0,0,1,7,0,0,0
AI_baseline0_1,12,139,0,0,1,8,0,0,0
AI_0_0,13,100,1,6,1,8,1,0,1
AI_baseline0_1,14,136,0,0,1,9,0,0,0
AI_0_0,15,7,0,0,1,9,0,0,0
AI_baseline0_1,16,148,0,0,1,10,0,0,0
AI_0_0,17,150,1,0,1,10,1,0,0
AI_baseline0_1,18,157,1,0,1,10,1,0,0
AI_0_0,19,147,1,0,1,10,1,0,0
AI_baseline0_1,20,160,1,0,1,10,1,0,0
AI_0_0,21,147,1,0,1,10,1,0,0
AI_baseline0_1,22,165,1,0,1,10,1,0,0
AI_0_0,23,148,1,0,1,10,1,0,0
AI_baseline0_1,24,211,1,1,1,10,1,0,1
AI_0_0,25,158,1,0,1,10,1,0,0
AI_baseline0_1,26,167,1,0,1,10,1,0,0
AI_0_0,27,160,1,0,1,10,1,0,0
AI_baseline0_1,28,170,1,0,1,10,1,0,0
AI_0_0,29,166,1,0,1,10,1,0,0
AI_baseline0_1,30,175,1,3,1,10,1,0,1
AI_0_0,31,187,1,4,1,10,1,0,1
AI_baseline0_1,32,335,1,2,1,10,1,0,1
AI_0_0,33,274,1,1,1,10,1,0,1
AI_baseline0_1,34,211,1,0,1,10,1,0,0
AI_0_0,35,210,1,0,1,10,1,0,0
AI_baseline0_1,36,212,1,0,1,10,1,0,0
AI_0_0,37,276,1,1,1,10,1,0,1
AI_baseline0_1,38,285,1,1,1,10,1,0,1
AI_0_0,39,221,1,0,1,10,1,0,0
AI_baseline0_1,40,219,1,0,1,10,1,0,0
AI_0_0,41,288,1,1,1,10,1,0,1
AI_baseline0_1,42,289,1,1,1,10,1,0,1
AI_0_0,43,224,1,0,1,10,1,0,0
AI_baseline0_1,44,222,1,0,1,10,1,0,0
AI_0_0,45,226,1,0,1,10,1,0,0
AI_baseline0_1,46,227,1,0,1,10,1,0,0
AI_0_0,47,231,1,0,1,10,1,0,0
AI_baseline0_1,48,231,1,0,1,10,1,0,0
AI_0_0,49,234,1,0,1,10,1,0,0
AI_baseline0_1,50,236,1,0,1,10,1,0,0
AI_0_0,51,235,1,0,1,10,1,0,0
AI_baseline0_1,52,239,1,3,1,10,1,0,1
AI_0_0,53,347,1,1,1,10,1,0,1
AI_baseline0_1,54,333,1,1,1,10,1,0,1
AI_0_0,55,446,1,2,1,10,1,0,1
AI_baseline0_1,56,262,1,0,1,10,1,0,0
AI_0_0,57,281,1,0,1,10,1,0,0
AI_baseline0_1,58,284,1,3,1,10,1,0,1
AI_0_0,59,668,1,4,1,10,1,0,1
AI_baseline0_1,60,585,1,3,1,10,1,0,1
AI_0_0,61,359,1,0,1,10,1,0,0
AI_baseline0_1,62,315,1,0,1,10,1,0,0
AI_0_0,63,340,1,0,1,10,1,0,0
AI_baseline0_1,64,315,1,0,1,10,1,0,0
AI_0_0,65,345,1,3,1,10,1,0,1
AI_baseline0_1,66,349,1,0,1,10,1,0,0
AI_0_0,67,633,1,3,1,10,1,0,1
AI_baseline0_1,68,685,1,3,1,10,1,0,1
AI_0_0,69,467,1,1,1,10,1,0,1
AI_baseline0_1,70,340,1,0,1,10,1,0,0
AI_0_0,71,328,1,0,1,10,1,0,0
AI_baseline0_1,72,462,1,1,1,10,1,0,1
AI_0_0,73,335,1,0,1,10,1,0,0
AI_baseline0_1,74,375,1,0,1,10,1,0,0
AI_0_0,75,351,1,0,1,10,1,0,0
AI_baseline0_1,76,357,1,0,1,10,1,0,0
AI_0_0,77,460,1,1,1,10,1,0,1
AI_baseline0_1,78,373,1,0,1,10,1,0,0
AI_0_0,79,349,1,0,1,10,1,0,0
AI_baseline0_1,80,634,1,2,1,10,1,0,1
AI_0_0,81,483,1,1,1,10,1,0,1
AI_baseline0_1,82,507,1,1,1,10,1,0,1
AI_0_0,83,368,1,0,1,10,1,0,0
AI_baseline0_1,84,392,1,0,1,10,1,0,0
AI_0_0,85,379,1,0,1,10,1,0,0
AI_baseline0_1,86,389,1,0,1,10,1,0,0
AI_0_0,87,373,1,0,1,10,1,0,0
AI_baseline0_1,88,389,1,0,1,10,1,0,0
AI_0_0,89,501,1,1,1,10,1,0,1
AI_baseline0_1,90,397,1,0,1,10,1,0,0
AI_0_0,91,381,1,0,1,10,1,0,0
AI_baseline0_1,92,401,1,0,1,10,1,0,0
AI_0_0,93,386,1,0,1,10,1,0,0
AI_baseline0_1,94,824,1,3,1,10,1,0,1
AI_0_0,95,685,1,2,1,10,1,0,1
AI_baseline0_1,96,832,1,3,1,10,1,0,1
AI_0_0,97,571,1,1,1,10,1,0,1
AI_baseline0_1,98,413,1,0,1,10,1,0,0
AI_0_0,99,428,1,0,1,10,1,0,0
AI_baseline0_1,100,558,1,1,1,10,1,0,1
AI_0_0,101,569,1,1,1,10,1,0,1
AI_baseline0_1,102,426,1,0,1,10,1,0,0
AI_0_0,103,432,1,0,1,10,1,0,0
AI_baseline0_1,104,569,1,1,1,10,1,0,1
AI_0_0,105,620,1,1,1,10,1,0,1
AI_baseline0_1,106,622,1,1,1,10,1,0,1
AI_0_0,107,608,1,1,1,10,1,0,1
AI_baseline0_1,108,454,1,0,1,10,1,0,0
AI_0_0,109,462,1,0,1,10,1,0,0
AI_baseline0_1,110,733,1,2,1,10,1,0,1
AI_0_0,111,652,1,1,1,10,1,0,1
AI_baseline0_1,112,434,1,0,1,10,1,0,0
AI_0_0,113,473,1,0,1,10,1,0,0
AI_baseline0_1,114,456,1,0,1,10,1,0,0
AI_0_0,115,640,1,1,1,10,1,0,1
AI_baseline0_1,116,452,1,0,1,10,1,0,0
AI_0_0,117,471,1,0,1,10,1,0,0
AI_baseline0_1,118,607,1,1,1,10,1,0,1
AI_0_0,119,634,1,1,1,10,1,0,1
AI_baseline0_1,120,477,1,0,1,10,1,0,0
AI_0_0,121,494,1,0,1,10,1,0,0
AI_baseline0_1,122,778,1,2,1,10,1,0,1
AI_0_0,123,778,1,10,1,10,1,0,1
AI_0_0,1,144,0,0,0,1,0,0,0
AI_baseline0_1,2,121,0,0,0,2,0,0,0
AI_0_0,3,138,0,0,0,3,0,0,0
AI_baseline0_1,4,115,0,0,1,4,0,0,0
AI_0_0,5,141,0,0,1,5,0,0,0
AI_baseline0_1,6,95,1,0,1,5,1,0,0
AI_0_0,7,151,0,0,1,6,0,0,0
AI_baseline0_1,8,6,0,0,1,6,0,0,0
AI_0_0,9,152,0,0,1,7,0,0,0
AI_baseline0_1,10,6,0,0,1,7,0,0,0
AI_0_0,11,156,0,0,1,8,0,0,0
AI_baseline0_1,12,6,0,0,1,8,0,0,0
AI_0_0,13,133,0,0,1,9,0,0,0
AI_baseline0_1,14,6,0,0,1,9,0,0,0
AI_0_0,15,7,0,0,1,9,0,0,0
AI_baseline0_1,16,128,1,3,1,9,1,0,1
AI_0_0,17,207,1,4,1,9,1,0,1
AI_baseline0_1,18,242,1,2,1,9,1,0,1
AI_0_0,19,165,1,0,1,9,1,0,0
AI_baseline0_1,20,151,1,0,1,9,1,0,0
AI_0_0,21,167,1,0,1,9,1,0,0
AI_baseline0_1,22,159,1,3,1,9,1,0,1
AI_0_0,23,247,1,1,1,9,1,0,1
AI_baseline0_1,24,166,1,0,1,9,1,0,0
AI_0_0,25,191,1,0,1,9,1,0,0
AI_baseline0_1,26,167,1,0,1,9,1,0,0
AI_0_0,27,191,1,0,1,9,1,0,0
AI_baseline0_1,28,177,1,1,1,9,1,0,1
AI_0_0,29,389,1,3,1,9,1,0,1
AI_baseline0_1,30,237,1,1,1,9,1,0,1
AI_0_0,31,197,1,0,1,9,1,0,0
AI_baseline0_1,32,178,1,0,1,9,1,0,0
AI_0_0,33,205,1,0,1,9,1,0,0
AI_baseline0_1,34,181,1,0,1,9,1,0,0
AI_0_0,35,268,1,1,1,9,1,0,1
AI_baseline0_1,36,190,1,0,1,9,1,0,0
AI_0_0,37,209,1,0,1,9,1,0,0
AI_baseline0_1,38,192,1,0,1,9,1,0,0
AI_0_0,39,212,1,0,1,9,1,0,0
AI_baseline0_1,40,195,1,0,1,9,1,0,0
AI_0_0,41,217,1,0,1,9,1,0,0
AI_baseline0_1,42,201,1,0,1,9,1,0,0
AI_0_0,43,279,1,1,1,9,1,0,1
AI_baseline0_1,44,204,1,0,1,9,1,0,0
AI_0_0,45,216,1,0,1,9,1,0,0
AI_baseline0_1,46,209,1,0,1,9,1,0,0
AI_0_0,47,223,1,0,1,9,1,0,0
AI_baseline0_1,48,216,1,0,1,9,1,0,0
AI_0_0,49,225,1,0,1,9,1,0,0
AI_baseline0_1,50,224,1,0,1,9,1,0,0
AI_0_0,51,233,1,0,1,9,1,0,0
AI_baseline0_1,52,287,1,1,1,9,1,0,1
AI_0_0,53,241,1,0,1,9,1,0,0
AI_baseline0_1,54,227,1,0,1,9,1,0,0
AI_0_0,55,253,1,0,1,9,1,0,0
AI_baseline0_1,56,303,1,0,1,9,1,0,0
AI_0_0,57,267,1,0,1,9,1,0,0
AI_baseline0_1,58,238,1,0,1,9,1,0,0
AI_0_0,59,266,1,0,1,9,1,0,0
AI_baseline0_1,60,240,1,0,1,9,1,0,0
AI_0_0,61,262,1,0,1,9,1,0,0
AI_baseline0_1,62,243,1,0,1,9,1,0,0
AI_0_0,63,456,1,2,1,9,1,0,1
AI_baseline0_1,64,353,1,1,1,9,1,0,1
AI_0_0,65,348,1,1,1,9,1,0,1
AI_baseline0_1,66,352,1,1,1,9,1,0,1
AI_0_0,67,278,1,0,1,9,1,0,0
